[37, 10, 10, 0, 0, 20, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 10, 10, 20, 20, 40]
[38, 9, 10, 0, 0, 19, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 10, 10, 21, 19, 40]
[39, 9, 9, 0, 0, 18, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 10, 10, 22, 18, 40]
[40, 9, 10, 0, 0, 19, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 10, 10, 21, 19, 40]
[41, 9, 9, 0, 0, 18, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 10, 10, 22, 18, 40]
[42, 8, 9, 0, 0, 17, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 2, 1, 10, 10, 23, 17, 40]
[43, 9, 9, 0, 0, 18, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 10, 10, 22, 18, 40]
[44, 8, 9, 0, 0, 17, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 2, 1, 10, 10, 23, 17, 40]
[45, 8, 8, 0, 0, 16, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 2, 2, 10, 10, 24, 16, 40]
[46, 9, 8, 0, 0, 17, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2, 10, 10, 23, 17, 40]
[47, 10, 8, 0, 0, 18, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10, 10, 22, 18, 40]
[48, 10, 9, 0, 0, 19, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 10, 10, 21, 19, 40]
[49, 9, 9, 0, 0, 18, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 10, 10, 22, 18, 40]


[0, 3, 3, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 7, 7, 28, 12, 40]
[0, 4, 4, 2, 2, 4, 8, 6, 2, 2, 1, 1, 2, 0, 0, 1, 1, 6, 6, 8, 8, 28, 12, 40]
[1, 5, 5, 1, 1, 8, 8, 6, 2, 3, 1, 1, 1, 0, 0, 1, 1, 5, 5, 9, 9, 28, 12, 40]
[2, 5, 5, 1, 1, 8, 4, 2, 2, 0, 1, 0, 1, 1, 1, 0, 0, 5, 5, 9, 9, 28, 12, 40]
[3, 5, 5, 1, 1, 8, 6, 3, 3, 1, 2, 0, 0, 3, 0, 0, 0, 5, 5, 9, 9, 28, 12, 40]
[4, 4, 5, 1, 1, 7, 5, 2, 3, 1, 0, 1, 0, 0, 3, 0, 0, 6, 5, 9, 9, 29, 11, 40]
[5, 4, 4, 1, 2, 5, 8, 3, 5, 1, 1, 0, 1, 2, 3, 0, 0, 6, 6, 9, 8, 29, 11, 40]
[6, 4, 5, 1, 1, 7, 8, 5, 3, 1, 2, 0, 2, 2, 1, 0, 0, 6, 5, 9, 9, 29, 11, 40]
[7, 5, 6, 0, 1, 10, 7, 5, 2, 3, 1, 1, 0, 0, 1, 0, 1, 5, 4, 10, 9, 28, 12, 40]
[8, 6, 6, 0, 1, 11, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 4, 10, 9, 27, 13, 40]
[9, 4, 5, 1, 2, 6, 7, 1, 6, 0, 0, 0, 1, 2, 4, 0, 0, 6, 5, 9, 8, 28, 12, 40]
[10, 5, 5, 1, 0, 9, 7, 5, 2, 1, 2, 0, 2, 2, 0, 0, 0, 5, 5, 9, 10, 29, 11, 40]
[11, 5, 6, 1, 0, 10, 7, 4, 3, 1, 3, 0, 0, 1, 2, 0, 0, 5, 4, 9, 10, 28, 12, 40]
[12, 8, 8, 0, 0, 16, 6, 6, 0, 3, 2, 1, 0, 0, 0, 0, 0, 2, 2, 10, 10, 24, 16, 40]
[13, 8, 9, 0, 0, 17, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 1, 10, 10, 23, 17, 40]
[14, 8, 8, 0, 0, 16, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 2, 2, 10, 10, 24, 16, 40]
[15, 9, 8, 0, 0, 17, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2, 10, 10, 23, 17, 40]
[16, 8, 8, 0, 0, 16, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 2, 2, 10, 10, 24, 16, 40]
[17, 8, 9, 0, 0, 17, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 1, 10, 10, 23, 17, 40]
[18, 8, 10, 0, 0, 18, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 10, 10, 22, 18, 40]
[19, 9, 10, 0, 0, 19, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 10, 10, 21, 19, 40]
[20, 9, 9, 0, 0, 18, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 10, 10, 22, 18, 40]
[21, 10, 9, 0, 0, 19, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 10, 21, 19, 40]
[22, 10, 10, 0, 0, 20, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 10, 10, 20, 20, 40]
[23, 9, 10, 0, 0, 19, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 10, 10, 21, 19, 40]
[24, 9, 9, 0, 0, 18, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 10, 10, 22, 18, 40]
[25, 9, 10, 0, 0, 19, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 10, 10, 21, 19, 40]
[26, 9, 9, 0, 0, 18, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 10, 10, 22, 18, 40]
[27, 8, 9, 0, 0, 17, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 2, 1, 10, 10, 23, 17, 40]
[28, 8, 10, 0, 0, 18, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 10, 10, 22, 18, 40]
[29, 8, 9, 0, 0, 17, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 2, 1, 10, 10, 23, 17, 40]
[30, 8, 10, 0, 0, 18, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 10, 10, 22, 18, 40]
[31, 8, 9, 0, 0, 17, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 2, 1, 10, 10, 23, 17, 40]
[32, 8, 8, 0, 0, 16, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 2, 2, 10, 10, 24, 16, 40]
[33, 9, 8, 0, 0, 17, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2, 10, 10, 23, 17, 40]
[34, 9, 9, 0, 0, 18, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 10, 10, 22, 18, 40]
[35, 10, 9, 0, 0, 19, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 10, 21, 19, 40]
[36, 9, 9, 0, 0, 18, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 10, 10, 22, 18, 40]
[37, 8, 9, 0, 0, 17, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 2, 1, 10, 10, 23, 17, 40]
[38, 8, 8, 0, 0, 16, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 2, 2, 10, 10, 24, 16, 40]
[39, 8, 9, 0, 0, 17, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 1, 10, 10, 23, 17, 40]
[40, 9, 9, 0, 0, 18, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 10, 10, 22, 18, 40]
[41, 10, 9, 0, 0, 19, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 10, 21, 19, 40]
[42, 9, 9, 0, 0, 18, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 10, 10, 22, 18, 40]
[43, 10, 9, 0, 0, 19, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 10, 21, 19, 40]
[44, 10, 10, 0, 0, 20, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 10, 10, 20, 20, 40]
[45, 9, 10, 0, 0, 19, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 10, 10, 21, 19, 40]
[46, 10, 10, 0, 0, 20, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 10, 20, 20, 40]
[47, 9, 10, 0, 0, 19, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 10, 10, 21, 19, 40]
[48, 10, 10, 0, 0, 20, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 10, 20, 20, 40]
[49, 9, 10, 0, 0, 19, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 10, 10, 21, 19, 40]


[0, 3, 3, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 7, 7, 28, 12, 40]
[0, 4, 4, 2, 2, 4, 8, 6, 2, 2, 2, 1, 1, 1, 0, 1, 0, 6, 6, 8, 8, 28, 12, 40]
[1, 4, 4, 1, 2, 5, 7, 4, 3, 1, 2, 1, 0, 2, 1, 0, 0, 6, 6, 9, 8, 29, 11, 40]
[2, 5, 5, 0, 1, 9, 8, 6, 2, 2, 2, 1, 1, 0, 1, 0, 1, 5, 5, 10, 9, 29, 11, 40]
[3, 5, 6, 0, 1, 10, 7, 4, 3, 1, 2, 0, 1, 3, 0, 0, 0, 5, 4, 10, 9, 28, 12, 40]
[4, 5, 5, 1, 1, 8, 6, 2, 4, 0, 2, 0, 0, 2, 2, 0, 0, 5, 5, 9, 9, 28, 12, 40]
[5, 4, 5, 1, 2, 6, 6, 2, 4, 0, 2, 0, 0, 3, 1, 0, 0, 6, 5, 9, 8, 28, 12, 40]
[6, 5, 6, 0, 1, 10, 8, 6, 2, 2, 2, 1, 1, 2, 0, 0, 0, 5, 4, 10, 9, 28, 12, 40]
[7, 5, 6, 0, 0, 11, 5, 3, 2, 2, 0, 0, 1, 0, 2, 0, 0, 5, 4, 10, 10, 29, 11, 40]
[8, 5, 6, 0, 1, 10, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 5, 4, 10, 9, 28, 12, 40]
[9, 5, 6, 0, 1, 10, 4, 2, 2, 0, 1, 0, 1, 0, 2, 0, 0, 5, 4, 10, 9, 28, 12, 40]
[10, 4, 5, 1, 1, 7, 5, 1, 4, 0, 1, 0, 0, 1, 3, 0, 0, 6, 5, 9, 9, 29, 11, 40]
[11, 5, 5, 1, 1, 8, 5, 3, 2, 1, 0, 1, 1, 1, 1, 0, 0, 5, 5, 9, 9, 28, 12, 40]
[12, 6, 5, 0, 1, 10, 4, 3, 1, 1, 0, 1, 1, 1, 0, 0, 0, 4, 5, 10, 9, 28, 12, 40]
[13, 5, 5, 1, 1, 8, 8, 3, 5, 1, 1, 0, 1, 1, 4, 0, 0, 5, 5, 9, 9, 28, 12, 40]
[14, 4, 5, 1, 1, 7, 7, 3, 4, 2, 0, 1, 0, 0, 4, 0, 0, 6, 5, 9, 9, 29, 11, 40]
[15, 4, 6, 0, 0, 10, 3, 3, 0, 0, 1, 1, 1, 0, 0, 0, 0, 6, 4, 10, 10, 30, 10, 40]
[16, 5, 6, 0, 1, 10, 2, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 5, 4, 10, 9, 28, 12, 40]
[17, 5, 5, 0, 1, 9, 7, 3, 4, 1, 2, 0, 0, 2, 2, 0, 0, 5, 5, 10, 9, 29, 11, 40]
[18, 4, 5, 1, 2, 6, 7, 2, 5, 1, 1, 0, 0, 3, 2, 0, 0, 6, 5, 9, 8, 28, 12, 40]
[19, 5, 6, 1, 1, 9, 5, 4, 1, 1, 2, 0, 1, 0, 1, 0, 0, 5, 4, 9, 9, 27, 13, 40]
[20, 5, 6, 1, 1, 9, 4, 2, 2, 0, 2, 0, 0, 0, 2, 0, 0, 5, 4, 9, 9, 27, 13, 40]
[21, 6, 6, 0, 0, 12, 7, 5, 2, 1, 2, 1, 1, 1, 1, 0, 0, 4, 4, 10, 10, 28, 12, 40]
[22, 5, 6, 0, 0, 11, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 5, 4, 10, 10, 29, 11, 40]
[23, 5, 7, 0, 0, 12, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 5, 3, 10, 10, 28, 12, 40]
[24, 5, 6, 0, 0, 11, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 5, 4, 10, 10, 29, 11, 40]
[25, 5, 5, 0, 1, 9, 4, 1, 3, 1, 0, 0, 0, 0, 3, 0, 0, 5, 5, 10, 9, 29, 11, 40]
[26, 4, 4, 1, 2, 5, 6, 1, 5, 1, 0, 0, 0, 3, 2, 0, 0, 6, 6, 9, 8, 29, 11, 40]
[27, 4, 4, 2, 2, 4, 7, 3, 4, 2, 0, 1, 0, 1, 3, 0, 0, 6, 6, 8, 8, 28, 12, 40]
[28, 4, 5, 1, 2, 6, 4, 3, 1, 0, 1, 1, 1, 0, 1, 0, 0, 6, 5, 9, 8, 28, 12, 40]
[29, 4, 5, 1, 2, 6, 4, 2, 2, 0, 2, 0, 0, 0, 0, 0, 2, 6, 5, 9, 8, 28, 12, 40]
[30, 4, 4, 1, 2, 5, 7, 3, 4, 1, 1, 0, 1, 2, 2, 0, 0, 6, 6, 9, 8, 29, 11, 40]
[31, 4, 5, 0, 2, 7, 4, 3, 1, 1, 1, 1, 0, 0, 1, 0, 0, 6, 5, 10, 8, 29, 11, 40]
[32, 5, 5, 0, 2, 8, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 5, 5, 10, 8, 28, 12, 40]
[33, 4, 5, 1, 1, 7, 7, 3, 4, 2, 0, 0, 1, 0, 3, 0, 1, 6, 5, 9, 9, 29, 11, 40]
[34, 4, 5, 1, 2, 6, 7, 3, 4, 0, 1, 1, 1, 3, 1, 0, 0, 6, 5, 9, 8, 28, 12, 40]
[35, 5, 5, 1, 1, 8, 4, 3, 1, 1, 1, 0, 1, 0, 1, 0, 0, 5, 5, 9, 9, 28, 12, 40]
[36, 5, 5, 1, 1, 8, 6, 3, 3, 1, 1, 1, 0, 0, 3, 0, 0, 5, 5, 9, 9, 28, 12, 40]
[37, 4, 5, 1, 2, 6, 6, 2, 4, 0, 1, 0, 1, 3, 1, 0, 0, 6, 5, 9, 8, 28, 12, 40]
[38, 4, 4, 1, 2, 5, 7, 3, 4, 1, 1, 0, 1, 1, 2, 0, 1, 6, 6, 9, 8, 29, 11, 40]
[39, 4, 5, 1, 1, 7, 8, 5, 3, 2, 1, 1, 1, 2, 1, 0, 0, 6, 5, 9, 9, 29, 11, 40]
[40, 5, 5, 0, 1, 9, 8, 5, 3, 2, 2, 1, 0, 1, 1, 0, 1, 5, 5, 10, 9, 29, 11, 40]
[41, 6, 5, 0, 1, 10, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 5, 10, 9, 28, 12, 40]
[42, 5, 6, 0, 1, 10, 6, 3, 3, 1, 2, 0, 0, 2, 1, 0, 0, 5, 4, 10, 9, 28, 12, 40]
[43, 5, 6, 0, 1, 10, 6, 3, 3, 3, 0, 0, 0, 1, 2, 0, 0, 5, 4, 10, 9, 28, 12, 40]
[44, 4, 4, 1, 2, 5, 7, 1, 6, 0, 1, 0, 0, 3, 3, 0, 0, 6, 6, 9, 8, 29, 11, 40]
[45, 4, 5, 1, 1, 7, 8, 5, 3, 2, 1, 1, 1, 1, 2, 0, 0, 6, 5, 9, 9, 29, 11, 40]
[46, 4, 6, 0, 1, 9, 4, 3, 1, 0, 1, 1, 1, 1, 0, 0, 0, 6, 4, 10, 9, 29, 11, 40]
[47, 4, 7, 0, 1, 10, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 6, 3, 10, 9, 28, 12, 40]
[48, 4, 8, 0, 1, 11, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 6, 2, 10, 9, 27, 13, 40]
[49, 4, 6, 0, 1, 9, 4, 1, 3, 0, 1, 0, 0, 0, 3, 0, 0, 6, 4, 10, 9, 29, 11, 40]


[0, 3, 3, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 7, 7, 28, 12, 40]
[0, 3, 3, 3, 3, 0, 8, 2, 6, 0, 1, 0, 1, 1, 1, 2, 2, 7, 7, 7, 7, 28, 12, 40]
[1, 5, 5, 2, 1, 7, 7, 7, 0, 2, 2, 1, 2, 0, 0, 0, 0, 5, 5, 8, 9, 27, 13, 40]
[2, 4, 5, 1, 1, 7, 8, 4, 4, 2, 0, 1, 1, 2, 2, 0, 0, 6, 5, 9, 9, 29, 11, 40]
[3, 5, 5, 0, 1, 9, 8, 5, 3, 2, 1, 1, 1, 1, 2, 0, 0, 5, 5, 10, 9, 29, 11, 40]
[4, 5, 5, 0, 1, 9, 8, 4, 4, 2, 1, 0, 1, 1, 3, 0, 0, 5, 5, 10, 9, 29, 11, 40]
[5, 5, 6, 0, 1, 10, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 5, 4, 10, 9, 28, 12, 40]
[6, 5, 6, 0, 1, 10, 4, 2, 2, 1, 1, 0, 0, 1, 1, 0, 0, 5, 4, 10, 9, 28, 12, 40]
[7, 5, 5, 1, 1, 8, 6, 2, 4, 1, 0, 0, 1, 1, 3, 0, 0, 5, 5, 9, 9, 28, 12, 40]
[8, 4, 5, 1, 2, 6, 6, 2, 4, 0, 2, 0, 0, 2, 2, 0, 0, 6, 5, 9, 8, 28, 12, 40]
[9, 5, 6, 1, 2, 8, 6, 4, 2, 2, 2, 0, 0, 0, 2, 0, 0, 5, 4, 9, 8, 26, 14, 40]
[10, 4, 5, 1, 1, 7, 5, 2, 3, 0, 1, 0, 1, 1, 2, 0, 0, 6, 5, 9, 9, 29, 11, 40]
[11, 4, 5, 1, 2, 6, 5, 2, 3, 1, 1, 0, 0, 1, 1, 0, 1, 6, 5, 9, 8, 28, 12, 40]
[12, 4, 4, 2, 2, 4, 8, 3, 5, 1, 0, 0, 2, 1, 4, 0, 0, 6, 6, 8, 8, 28, 12, 40]
[13, 4, 4, 2, 1, 5, 7, 4, 3, 2, 1, 0, 1, 1, 1, 0, 1, 6, 6, 8, 9, 29, 11, 40]
[14, 5, 5, 1, 1, 8, 7, 5, 2, 1, 2, 1, 1, 2, 0, 0, 0, 5, 5, 9, 9, 28, 12, 40]
[15, 6, 6, 1, 1, 10, 4, 3, 1, 1, 2, 0, 0, 0, 1, 0, 0, 4, 4, 9, 9, 26, 14, 40]
[16, 5, 6, 1, 0, 10, 8, 4, 4, 1, 2, 0, 1, 2, 2, 0, 0, 5, 4, 9, 10, 28, 12, 40]
[17, 6, 6, 0, 0, 12, 6, 4, 2, 2, 1, 1, 0, 1, 1, 0, 0, 4, 4, 10, 10, 28, 12, 40]
[18, 7, 6, 0, 0, 13, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 4, 10, 10, 27, 13, 40]
[19, 6, 6, 0, 0, 12, 5, 2, 3, 0, 2, 0, 0, 3, 0, 0, 0, 4, 4, 10, 10, 28, 12, 40]
[20, 6, 7, 0, 0, 13, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4, 3, 10, 10, 27, 13, 40]
[21, 6, 7, 0, 0, 13, 6, 3, 3, 2, 1, 0, 0, 1, 2, 0, 0, 4, 3, 10, 10, 27, 13, 40]
[22, 5, 6, 0, 0, 11, 6, 2, 4, 1, 1, 0, 0, 3, 1, 0, 0, 5, 4, 10, 10, 29, 11, 40]
[23, 5, 6, 0, 1, 10, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 5, 4, 10, 9, 28, 12, 40]
[24, 5, 6, 0, 0, 11, 7, 4, 3, 2, 1, 0, 1, 0, 3, 0, 0, 5, 4, 10, 10, 29, 11, 40]
[25, 6, 6, 0, 0, 12, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 4, 10, 10, 28, 12, 40]
[26, 5, 6, 0, 1, 10, 6, 2, 4, 1, 1, 0, 0, 1, 3, 0, 0, 5, 4, 10, 9, 28, 12, 40]
[27, 5, 6, 0, 0, 11, 7, 4, 3, 1, 2, 0, 1, 2, 1, 0, 0, 5, 4, 10, 10, 29, 11, 40]
[28, 5, 6, 0, 0, 11, 6, 3, 3, 1, 2, 0, 0, 3, 0, 0, 0, 5, 4, 10, 10, 29, 11, 40]
[29, 5, 6, 0, 1, 10, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 5, 4, 10, 9, 28, 12, 40]
[30, 6, 6, 0, 0, 12, 8, 5, 3, 2, 2, 0, 1, 1, 2, 0, 0, 4, 4, 10, 10, 28, 12, 40]
[31, 6, 7, 0, 0, 13, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4, 3, 10, 10, 27, 13, 40]
[32, 7, 7, 0, 0, 14, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 3, 10, 10, 26, 14, 40]
[33, 7, 8, 0, 0, 15, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 2, 10, 10, 25, 15, 40]
[34, 7, 9, 0, 0, 16, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 1, 10, 10, 24, 16, 40]
[35, 7, 10, 0, 0, 17, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 10, 10, 23, 17, 40]
[36, 7, 9, 0, 0, 16, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 3, 1, 10, 10, 24, 16, 40]
[37, 8, 9, 0, 0, 17, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 1, 10, 10, 23, 17, 40]
[38, 8, 8, 0, 0, 16, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 2, 2, 10, 10, 24, 16, 40]
[39, 7, 8, 0, 0, 15, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 3, 2, 10, 10, 25, 15, 40]
[40, 7, 7, 0, 0, 14, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 3, 3, 10, 10, 26, 14, 40]
[41, 7, 8, 0, 0, 15, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 2, 10, 10, 25, 15, 40]
[42, 7, 8, 0, 0, 15, 6, 3, 3, 2, 1, 0, 0, 1, 2, 0, 0, 3, 2, 10, 10, 25, 15, 40]
[43, 7, 9, 0, 0, 16, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 1, 10, 10, 24, 16, 40]
[44, 7, 10, 0, 0, 17, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 10, 10, 23, 17, 40]
[45, 7, 9, 0, 0, 16, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 3, 1, 10, 10, 24, 16, 40]
[46, 7, 8, 0, 0, 15, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 3, 2, 10, 10, 25, 15, 40]
[47, 6, 7, 0, 0, 13, 4, 1, 3, 0, 1, 0, 0, 0, 3, 0, 0, 4, 3, 10, 10, 27, 13, 40]
[48, 5, 6, 0, 0, 11, 4, 1, 3, 1, 0, 0, 0, 1, 2, 0, 0, 5, 4, 10, 10, 29, 11, 40]
[49, 5, 5, 1, 1, 8, 7, 2, 5, 2, 0, 0, 0, 1, 4, 0, 0, 5, 5, 9, 9, 28, 12, 40]


[0, 3, 3, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 7, 7, 28, 12, 40]
[0, 4, 4, 2, 3, 3, 5, 4, 1, 1, 2, 1, 0, 0, 0, 1, 0, 6, 6, 8, 7, 27, 13, 40]
[1, 7, 7, 1, 2, 11, 8, 8, 0, 3, 3, 1, 1, 0, 0, 0, 0, 3, 3, 9, 8, 23, 17, 40]
[2, 6, 7, 0, 1, 12, 7, 4, 3, 0, 2, 1, 1, 2, 1, 0, 0, 4, 3, 10, 9, 26, 14, 40]
[3, 7, 8, 0, 1, 14, 2, 2, 0, 1, 1, 0, 0, 0, 0, 0, 0, 3, 2, 10, 9, 24, 16, 40]
[4, 7, 9, 0, 1, 15, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 1, 10, 9, 23, 17, 40]
[5, 8, 9, 0, 1, 16, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 1, 10, 9, 22, 18, 40]
[6, 8, 10, 0, 1, 17, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 10, 9, 21, 19, 40]
[7, 8, 9, 0, 1, 16, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 2, 1, 10, 9, 22, 18, 40]
[8, 8, 8, 0, 1, 15, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 2, 2, 10, 9, 23, 17, 40]
[9, 6, 7, 0, 1, 12, 5, 1, 4, 0, 1, 0, 0, 3, 1, 0, 0, 4, 3, 10, 9, 26, 14, 40]
[10, 6, 7, 0, 1, 12, 4, 2, 2, 1, 1, 0, 0, 0, 2, 0, 0, 4, 3, 10, 9, 26, 14, 40]
[11, 5, 5, 1, 1, 8, 8, 2, 6, 1, 0, 0, 1, 2, 4, 0, 0, 5, 5, 9, 9, 28, 12, 40]
[12, 5, 6, 1, 0, 10, 6, 4, 2, 2, 1, 0, 1, 1, 1, 0, 0, 5, 4, 9, 10, 28, 12, 40]
[13, 5, 6, 0, 1, 10, 2, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 5, 4, 10, 9, 28, 12, 40]
[14, 5, 6, 0, 0, 11, 5, 3, 2, 2, 0, 0, 1, 0, 2, 0, 0, 5, 4, 10, 10, 29, 11, 40]
[15, 5, 6, 0, 0, 11, 8, 4, 4, 2, 2, 0, 0, 2, 2, 0, 0, 5, 4, 10, 10, 29, 11, 40]
[16, 5, 7, 0, 0, 12, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 5, 3, 10, 10, 28, 12, 40]
[17, 5, 8, 0, 0, 13, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 5, 2, 10, 10, 27, 13, 40]
[18, 5, 7, 0, 0, 12, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 5, 3, 10, 10, 28, 12, 40]
[19, 5, 8, 0, 0, 13, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 5, 2, 10, 10, 27, 13, 40]
[20, 6, 8, 0, 0, 14, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 2, 10, 10, 26, 14, 40]
[21, 7, 7, 0, 0, 14, 6, 3, 3, 2, 1, 0, 0, 2, 1, 0, 0, 3, 3, 10, 10, 26, 14, 40]
[22, 8, 7, 0, 0, 15, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 3, 10, 10, 25, 15, 40]
[23, 8, 8, 0, 0, 16, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 2, 10, 10, 24, 16, 40]
